seed,sampler,regime,scorer,N,K,exact_selected_real,exact_selected_max_coverage,exact_selected_final_coverage,exact_selected_success
2,ddim_eps,pusht_low_diversity,uncertainty_aware_critic,8,8,-0.0011311133362349069,0.0,0.0,0.0
2,ddim_eps,pusht_low_diversity,uncertainty_aware_critic,8,16,-0.0010609591389456714,0.0,0.0,0.0
2,ddim_eps,pusht_low_diversity,uncertainty_aware_critic,16,1,-0.001099391626043472,0.0,0.0,0.0
2,ddim_eps,pusht_low_diversity,uncertainty_aware_critic,16,8,-0.0011403050283725538,0.0,0.0,0.0
2,ddim_eps,pusht_low_diversity,uncertainty_aware_critic,16,16,-0.0010660661474611282,0.0,0.0,0.0
2,ddpm_eps,pusht_aligned,behavior_cloning_critic,1,16,0.09165591652347031,0.1758637885124026,0.015441259933564789,0.0
2,ddpm_eps,pusht_aligned,behavior_cloning_critic,2,16,0.10075008321484062,0.17804305372977383,0.0121267599581227,0.0
2,ddpm_eps,pusht_aligned,behavior_cloning_critic,4,16,0.1039020333417033,0.17387144399837404,0.007915516624463883,0.0
2,ddpm_eps,pusht_aligned,behavior_cloning_critic,8,16,0.1004044179811059,0.16595845132714881,0.004595415754507441,0.0
2,ddpm_eps,pusht_aligned,behavior_cloning_critic,16,16,0.10070497732943735,0.16497447654523476,0.002061439546195034,0.0
2,ddpm_eps,pusht_aligned,diffusion_internal_score,1,16,0.09165591652347031,0.17586378851240259,0.015441259933564789,0.0
2,ddpm_eps,pusht_aligned,diffusion_internal_score,2,16,0.087780194044622,0.17156062645327275,0.0179061837677392,0.0
2,ddpm_eps,pusht_aligned,diffusion_internal_score,4,16,0.08118496478186554,0.16838135577965285,0.019791694194810427,0.0
2,ddpm_eps,pusht_aligned,diffusion_internal_score,8,16,0.08124804661667888,0.17291805392195958,0.02608562979381643,0.0
2,ddpm_eps,pusht_aligned,diffusion_internal_score,16,16,0.08677667989755222,0.1780993487708897,0.03900641846120057,0.0
2,ddpm_eps,pusht_aligned,learned_value_critic_from_pilot_rollouts,1,16,0.09165591652347031,0.17586378851240259,0.015441259933564789,0.0
2,ddpm_eps,pusht_aligned,learned_value_critic_from_pilot_rollouts,2,16,0.10613276319905456,0.1795336123760972,0.017015268471901938,0.0
2,ddpm_eps,pusht_aligned,learned_value_critic_from_pilot_rollouts,4,16,0.11729572833074471,0.18389083073126614,0.017288947281142348,0.0
2,ddpm_eps,pusht_aligned,learned_value_critic_from_pilot_rollouts,8,16,0.1214191291012845,0.1857235153298937,0.019348062002673323,0.0
2,ddpm_eps,pusht_aligned,learned_value_critic_from_pilot_rollouts,16,16,0.11148788117190683,0.1768349578253443,0.02740886149722735,0.0
2,ddpm_eps,pusht_aligned,misaligned_corner_scorer,1,16,0.09165591652347031,0.1758637885124026,0.015441259933564789,0.0
2,ddpm_eps,pusht_aligned,misaligned_corner_scorer,2,16,0.08359898733043869,0.176855577972732,0.01678091336175447,0.0
2,ddpm_eps,pusht_aligned,misaligned_corner_scorer,4,16,0.07394404510362618,0.17383451558361127,0.016925789410308666,0.0
2,ddpm_eps,pusht_aligned,misaligned_corner_scorer,8,16,0.06799566919369629,0.17025234550984333,0.017708012001256438,0.0
2,ddpm_eps,pusht_aligned,misaligned_corner_scorer,16,16,0.06850583540994011,0.16922245460396904,0.023186760998161304,0.0
2,ddpm_eps,pusht_aligned,oracle_real_utility_selector,1,16,0.09165591652347028,0.1758637885124026,0.015441259933564789,0.0
2,ddpm_eps,pusht_aligned,oracle_real_utility_selector,2,16,0.11798465149506408,0.19527628022329488,0.01736450047743718,0.0
2,ddpm_eps,pusht_aligned,oracle_real_utility_selector,4,16,0.14454864680751267,0.2186855336569359,0.016594106536830733,0.0
2,ddpm_eps,pusht_aligned,oracle_real_utility_selector,8,16,0.17462185134167527,0.24852692417506653,0.015686148869868678,0.0
2,ddpm_eps,pusht_aligned,oracle_real_utility_selector,16,16,0.20935063988825098,0.2860942075854591,0.017634009981215826,0.0
2,ddpm_eps,pusht_aligned,random_sample_selection,1,16,0.09165591652347028,0.1758637885124026,0.015441259933564789,0.0
2,ddpm_eps,pusht_aligned,random_sample_selection,2,16,0.09570517287959972,0.17897921552791515,0.017725215250863405,0.0
2,ddpm_eps,pusht_aligned,random_sample_selection,4,16,0.10216210491790174,0.1878225787080109,0.014651373761783057,0.0
2,ddpm_eps,pusht_aligned,random_sample_selection,8,16,0.10888291195153928,0.19559837605007238,0.007351184126753529,0.0
2,ddpm_eps,pusht_aligned,random_sample_selection,16,16,0.10380963807516745,0.19034134283764537,0.001676980182781657,0.0
2,ddpm_eps,pusht_aligned,uncertainty_aware_critic,1,16,0.09165591652347031,0.17586378851240259,0.015441259933564789,0.0
2,ddpm_eps,pusht_aligned,uncertainty_aware_critic,2,16,0.10569332264733244,0.1797489382428321,0.017223209898217316,0.0
2,ddpm_eps,pusht_aligned,uncertainty_aware_critic,4,16,0.11705889662192527,0.18401523397942646,0.017448990013318694,0.0
2,ddpm_eps,pusht_aligned,uncertainty_aware_critic,8,16,0.12266481076803688,0.18556774158287428,0.0171337030343567,0.0
2,ddpm_eps,pusht_aligned,uncertainty_aware_critic,16,16,0.11498722193523048,0.17680631528552512,0.018434418456393473,0.0
2,ddpm_eps,pusht_high_temp_misaligned,behavior_cloning_critic,1,16,0.0032402126632417546,0.12865821933641886,0.03518208410874615,0.0
2,ddpm_eps,pusht_high_temp_misaligned,behavior_cloning_critic,2,16,0.012332502703991463,0.13087516923841527,0.04023717664316654,0.0
2,ddpm_eps,pusht_high_temp_misaligned,behavior_cloning_critic,4,16,0.01809425705125323,0.12843820513572685,0.04451850653751158,0.0
2,ddpm_eps,pusht_high_temp_misaligned,behavior_cloning_critic,8,16,0.02183389684950435,0.12380007686942503,0.05706324651270291,0.0
2,ddpm_eps,pusht_high_temp_misaligned,behavior_cloning_critic,16,16,0.023288103883213073,0.12167603367827769,0.08082158324787637,0.0
2,ddpm_eps,pusht_high_temp_misaligned,diffusion_internal_score,1,16,0.0032402126632417316,0.12865821933641886,0.035182084108746146,0.0
2,ddpm_eps,pusht_high_temp_misaligned,diffusion_internal_score,2,16,0.008860981436172458,0.13462388932394917,0.0328558951613253,0.0
2,ddpm_eps,pusht_high_temp_misaligned,diffusion_internal_score,4,16,0.009581018003639563,0.13703733099068896,0.03252743627052537,0.0
2,ddpm_eps,pusht_high_temp_misaligned,diffusion_internal_score,8,16,0.0050480997315957106,0.13143313217445562,0.03886147358164369,0.0
2,ddpm_eps,pusht_high_temp_misaligned,diffusion_internal_score,16,16,-0.0010099482369917516,0.1218233019472651,0.0525531742400566,0.0
2,ddpm_eps,pusht_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,1,16,0.0032402126632417455,0.12865821933641886,0.035182084108746146,0.0
2,ddpm_eps,pusht_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,2,16,0.012400614105274313,0.1223702298787932,0.04449971083728946,0.0
2,ddpm_eps,pusht_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,4,16,0.02369068329436828,0.12232913142231354,0.04981494714139528,0.0
2,ddpm_eps,pusht_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,8,16,0.031579862530822636,0.12258241907968431,0.04830137129960941,0.0
2,ddpm_eps,pusht_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,16,16,0.03903159505206772,0.12496404064257467,0.04557942118237037,0.0
2,ddpm_eps,pusht_high_temp_misaligned,misaligned_corner_scorer,1,16,0.0032402126632417364,0.12865821933641886,0.035182084108746146,0.0
2,ddpm_eps,pusht_high_temp_misaligned,misaligned_corner_scorer,2,16,-0.006626822555202787,0.12771604226209865,0.0277689070801755,0.0
2,ddpm_eps,pusht_high_temp_misaligned,misaligned_corner_scorer,4,16,-0.01852872324984527,0.12273280406986418,0.017728153140184093,0.0
2,ddpm_eps,pusht_high_temp_misaligned,misaligned_corner_scorer,8,16,-0.029672739788959197,0.11854125820706098,0.005800154857307789,0.0
2,ddpm_eps,pusht_high_temp_misaligned,misaligned_corner_scorer,16,16,-0.03929014589224083,0.1175236940549076,0.0009743913601597448,0.0
2,ddpm_eps,pusht_high_temp_misaligned,oracle_real_utility_selector,1,16,0.0032402126632417503,0.12865821933641886,0.035182084108746146,0.0
2,ddpm_eps,pusht_high_temp_misaligned,oracle_real_utility_selector,2,16,0.02674481402909473,0.13951372104203416,0.05453230180580573,0.0
2,ddpm_eps,pusht_high_temp_misaligned,oracle_real_utility_selector,4,16,0.050307410123516916,0.15699058864288506,0.0772063182553555,0.0
2,ddpm_eps,pusht_high_temp_misaligned,oracle_real_utility_selector,8,16,0.07519263317602998,0.18180972203632748,0.09876436928517766,0.0
2,ddpm_eps,pusht_high_temp_misaligned,oracle_real_utility_selector,16,16,0.1014706192480318,0.21125391591709533,0.11924781183993266,0.0
2,ddpm_eps,pusht_high_temp_misaligned,random_sample_selection,1,16,0.0032402126632417455,0.12865821933641886,0.035182084108746146,0.0
2,ddpm_eps,pusht_high_temp_misaligned,random_sample_selection,2,16,0.000945278105968006,0.12455908953785279,0.03952112596548055,0.0
2,ddpm_eps,pusht_high_temp_misaligned,random_sample_selection,4,16,-0.005529954212021094,0.12211374820070338,0.04219289210858573,0.0
2,ddpm_eps,pusht_high_temp_misaligned,random_sample_selection,8,16,-0.015026335268792596,0.1196432729217496,0.04018285871340308,0.0
2,ddpm_eps,pusht_high_temp_misaligned,random_sample_selection,16,16,-0.024974281397988834,0.11682649264292815,0.030047233300425982,0.0
2,ddpm_eps,pusht_high_temp_misaligned,uncertainty_aware_critic,1,16,0.0032402126632417455,0.12865821933641886,0.035182084108746146,0.0
2,ddpm_eps,pusht_high_temp_misaligned,uncertainty_aware_critic,2,16,0.011950325258739772,0.12221874515009719,0.04256057183571846,0.0
2,ddpm_eps,pusht_high_temp_misaligned,uncertainty_aware_critic,4,16,0.022705755006783398,0.12206816812216557,0.04276415640889062,0.0
2,ddpm_eps,pusht_high_temp_misaligned,uncertainty_aware_critic,8,16,0.03044692229544861,0.12245225183373294,0.03060107785751094,0.0
2,ddpm_eps,pusht_high_temp_misaligned,uncertainty_aware_critic,16,16,0.037950986197484174,0.12495847587793536,0.02166321585383418,0.0
2,ddpm_eps,pusht_low_diversity,behavior_cloning_critic,1,16,-0.0011919283447265625,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,behavior_cloning_critic,2,16,-0.0011544762999216715,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,behavior_cloning_critic,4,16,-0.0011446343926551441,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,behavior_cloning_critic,8,16,-0.0011135292441683726,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,behavior_cloning_critic,16,16,-0.0010440940620356483,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,diffusion_internal_score,1,16,-0.0011919283447265625,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,diffusion_internal_score,2,16,-0.0012019432910283408,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,diffusion_internal_score,4,16,-0.0011787298233819504,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,diffusion_internal_score,8,16,-0.0011531680951618955,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,diffusion_internal_score,16,16,-0.0011422987892755936,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,learned_value_critic_from_pilot_rollouts,1,16,-0.0011919283447265625,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,learned_value_critic_from_pilot_rollouts,2,16,-0.0010732465521494548,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,learned_value_critic_from_pilot_rollouts,4,16,-0.0010064049862238268,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,learned_value_critic_from_pilot_rollouts,8,16,-0.0009592546738282715,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,learned_value_critic_from_pilot_rollouts,16,16,-0.0009150393910570435,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,misaligned_corner_scorer,1,16,-0.0011919283447265623,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,misaligned_corner_scorer,2,16,-0.001275863003571828,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,misaligned_corner_scorer,4,16,-0.0013536671814763299,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,misaligned_corner_scorer,8,16,-0.001434440396571677,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,misaligned_corner_scorer,16,16,-0.0015248477455020795,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,oracle_real_utility_selector,1,16,-0.0011919283447265625,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,oracle_real_utility_selector,2,16,-0.001007545759042104,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,oracle_real_utility_selector,4,16,-0.0008783514725522447,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,oracle_real_utility_selector,8,16,-0.0007961779372228149,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,oracle_real_utility_selector,16,16,-0.0007416031265305138,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,random_sample_selection,1,16,-0.0011919283447265625,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,random_sample_selection,2,16,-0.0012362737746238709,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,random_sample_selection,4,16,-0.0012733677252028137,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,random_sample_selection,8,16,-0.0013032129251115538,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,random_sample_selection,16,16,-0.0013586107183253884,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,uncertainty_aware_critic,1,16,-0.0011919283447265625,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,uncertainty_aware_critic,2,16,-0.0011334345768292745,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,uncertainty_aware_critic,4,16,-0.0010946154686765125,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,uncertainty_aware_critic,8,16,-0.0010790772147296036,0.0,0.0,0.0
2,ddpm_eps,pusht_low_diversity,uncertainty_aware_critic,16,16,-0.0010626679644181055,0.0,0.0,0.0
3,consistency_1step,pusht_aligned,behavior_cloning_critic,1,1,0.11906693527828427,0.19953445098466446,0.0400479470612504,0.0
3,consistency_1step,pusht_aligned,behavior_cloning_critic,2,1,0.13387130391472388,0.20738727343274962,0.04275678685148357,0.0
3,consistency_1step,pusht_aligned,behavior_cloning_critic,4,1,0.14891998004789767,0.21750558019504562,0.04815458836144019,0.0
3,consistency_1step,pusht_aligned,behavior_cloning_critic,8,1,0.16697708281558313,0.2326500805671118,0.05059879788217795,0.0
3,consistency_1step,pusht_aligned,behavior_cloning_critic,16,1,0.17538644465192296,0.2409857502212627,0.03923357245500319,0.0
3,consistency_1step,pusht_aligned,diffusion_internal_score,1,1,0.11906693527828427,0.19953445098466446,0.0400479470612504,0.0
3,consistency_1step,pusht_aligned,diffusion_internal_score,2,1,0.10984633986305752,0.1921830009602662,0.0347013767510179,0.0
3,consistency_1step,pusht_aligned,diffusion_internal_score,4,1,0.08861097066814598,0.17350165212314225,0.03265250347414491,0.0
3,consistency_1step,pusht_aligned,diffusion_internal_score,8,1,0.0589458320441149,0.14698586067600575,0.03260290621049555,0.0
3,consistency_1step,pusht_aligned,diffusion_internal_score,16,1,0.029731080929912845,0.12184408720410599,0.03321935176442126,0.0
3,consistency_1step,pusht_aligned,learned_value_critic_from_pilot_rollouts,1,1,0.11906693527828431,0.1995344509846645,0.0400479470612504,0.0
3,consistency_1step,pusht_aligned,learned_value_critic_from_pilot_rollouts,2,1,0.12142057907824584,0.20096413311979044,0.038446332504131084,0.0
3,consistency_1step,pusht_aligned,learned_value_critic_from_pilot_rollouts,4,1,0.11974884703931798,0.19689660854144486,0.04239669940342857,0.0
3,consistency_1step,pusht_aligned,learned_value_critic_from_pilot_rollouts,8,1,0.10218853864735063,0.17879038045552986,0.04149492253088504,0.0
3,consistency_1step,pusht_aligned,learned_value_critic_from_pilot_rollouts,16,1,0.07759864428139777,0.15707151279487241,0.037305875052794014,0.0
3,consistency_1step,pusht_aligned,misaligned_corner_scorer,1,1,0.11906693527828427,0.19953445098466446,0.0400479470612504,0.0
3,consistency_1step,pusht_aligned,misaligned_corner_scorer,2,1,0.10243105015643111,0.1917979103910096,0.030683501807575564,0.0
3,consistency_1step,pusht_aligned,misaligned_corner_scorer,4,1,0.0882437740389288,0.18598207255856,0.02417144603143471,0.0
3,consistency_1step,pusht_aligned,misaligned_corner_scorer,8,1,0.06232364637874576,0.16807578328083914,0.020276541669576622,0.0
3,consistency_1step,pusht_aligned,misaligned_corner_scorer,16,1,0.029634883376871878,0.1407527156399363,0.025821659687160048,0.0
3,consistency_1step,pusht_aligned,oracle_real_utility_selector,1,1,0.11906693527828427,0.19953445098466446,0.0400479470612504,0.0
3,consistency_1step,pusht_aligned,oracle_real_utility_selector,2,1,0.16560815185171476,0.23881609970226003,0.053725749398308174,0.0
3,consistency_1step,pusht_aligned,oracle_real_utility_selector,4,1,0.20062758806031164,0.2681139547456028,0.06659862588533494,0.0
3,consistency_1step,pusht_aligned,oracle_real_utility_selector,8,1,0.22618513051434744,0.290174452599691,0.07680225913956852,0.0
3,consistency_1step,pusht_aligned,oracle_real_utility_selector,16,1,0.2451622346384944,0.30593419021200724,0.08410218413820668,0.0
3,consistency_1step,pusht_aligned,random_sample_selection,1,1,0.11906693527828427,0.19953445098466446,0.0400479470612504,0.0
3,consistency_1step,pusht_aligned,random_sample_selection,2,1,0.11950244645380055,0.2006624776681967,0.04655045512241877,0.0
3,consistency_1step,pusht_aligned,random_sample_selection,4,1,0.12497970856978753,0.2052568201020982,0.05010910633923185,0.0
3,consistency_1step,pusht_aligned,random_sample_selection,8,1,0.13782592933450333,0.21443963812680525,0.051466370462206264,0.0
3,consistency_1step,pusht_aligned,random_sample_selection,16,1,0.14960205380117095,0.2201911510570739,0.04377517377112969,0.0
3,consistency_1step,pusht_aligned,uncertainty_aware_critic,1,1,0.11906693527828431,0.1995344509846645,0.0400479470612504,0.0
3,consistency_1step,pusht_aligned,uncertainty_aware_critic,2,1,0.12191979407881719,0.2020943230959477,0.03682822631420463,0.0
3,consistency_1step,pusht_aligned,uncertainty_aware_critic,4,1,0.12331961813982502,0.20056078300112665,0.038122539110283175,0.0
3,consistency_1step,pusht_aligned,uncertainty_aware_critic,8,1,0.10918453416303069,0.18511157673398834,0.03830869038719511,0.0
3,consistency_1step,pusht_aligned,uncertainty_aware_critic,16,1,0.08309339133328932,0.16158071764911203,0.03793436176714482,0.0
3,consistency_1step,pusht_high_temp_misaligned,behavior_cloning_critic,1,1,-0.04757738294322833,0.07724350735625081,0.021342609629686937,0.0
3,consistency_1step,pusht_high_temp_misaligned,behavior_cloning_critic,2,1,-0.03788719228395537,0.07891065546384736,0.02066784032142027,0.0
3,consistency_1step,pusht_high_temp_misaligned,behavior_cloning_critic,4,1,-0.03462324596796578,0.07529598371173792,0.01701750475870664,0.0
3,consistency_1step,pusht_high_temp_misaligned,behavior_cloning_critic,8,1,-0.03359625911549775,0.06911857220203864,0.011228780362725815,0.0
3,consistency_1step,pusht_high_temp_misaligned,behavior_cloning_critic,16,1,-0.03164041989982563,0.06464457747100846,0.005238159901607166,0.0
3,consistency_1step,pusht_high_temp_misaligned,diffusion_internal_score,1,1,-0.04757738294322835,0.07724350735625081,0.021342609629686937,0.0
3,consistency_1step,pusht_high_temp_misaligned,diffusion_internal_score,2,1,-0.04585713767976707,0.08033759736661963,0.025248092681441254,0.0
3,consistency_1step,pusht_high_temp_misaligned,diffusion_internal_score,4,1,-0.04846181254826961,0.08281904390085758,0.027849781450936084,0.0
3,consistency_1step,pusht_high_temp_misaligned,diffusion_internal_score,8,1,-0.055277386398867534,0.08101865253724094,0.022755043823390077,0.0
3,consistency_1step,pusht_high_temp_misaligned,diffusion_internal_score,16,1,-0.06299810021047712,0.07203270516330908,0.010318194912353749,0.0
3,consistency_1step,pusht_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,1,1,-0.04757738294322835,0.07724350735625081,0.021342609629686937,0.0
3,consistency_1step,pusht_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,2,1,-0.03175934799134716,0.07788871017515674,0.02173372434625319,0.0
3,consistency_1step,pusht_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,4,1,-0.023315424259744037,0.07746742861429656,0.01865379524901799,0.0
3,consistency_1step,pusht_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,8,1,-0.01998341141357617,0.07617340452395452,0.014104791936251505,0.0
3,consistency_1step,pusht_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,16,1,-0.02216695162486339,0.0725434473785543,0.008450814765524168,0.0
3,consistency_1step,pusht_high_temp_misaligned,misaligned_corner_scorer,1,1,-0.04757738294322834,0.07724350735625081,0.021342609629686937,0.0
3,consistency_1step,pusht_high_temp_misaligned,misaligned_corner_scorer,2,1,-0.06350732270874228,0.0749015065759257,0.022474734397735344,0.0
3,consistency_1step,pusht_high_temp_misaligned,misaligned_corner_scorer,4,1,-0.08065694507972555,0.06888863044412775,0.02004255666018758,0.0
3,consistency_1step,pusht_high_temp_misaligned,misaligned_corner_scorer,8,1,-0.09289889873491448,0.06414199686295102,0.02153796498753063,0.0
3,consistency_1step,pusht_high_temp_misaligned,misaligned_corner_scorer,16,1,-0.09728602730194998,0.06327959399717338,0.031065957652299914,0.0
3,consistency_1step,pusht_high_temp_misaligned,oracle_real_utility_selector,1,1,-0.04757738294322834,0.07724350735625081,0.021342609629686937,0.0
3,consistency_1step,pusht_high_temp_misaligned,oracle_real_utility_selector,2,1,-0.02064874256721187,0.08887197083203942,0.031288473115048246,0.0
3,consistency_1step,pusht_high_temp_misaligned,oracle_real_utility_selector,4,1,0.005059351904234161,0.10753748640958555,0.0445436680271191,0.0
3,consistency_1step,pusht_high_temp_misaligned,oracle_real_utility_selector,8,1,0.031038335922134272,0.1332718586180582,0.06160462155946247,0.0
3,consistency_1step,pusht_high_temp_misaligned,oracle_real_utility_selector,16,1,0.05603103537000981,0.1616307696807002,0.08114122194098332,0.0
3,consistency_1step,pusht_high_temp_misaligned,random_sample_selection,1,1,-0.04757738294322835,0.0772435073562508,0.021342609629686937,0.0
3,consistency_1step,pusht_high_temp_misaligned,random_sample_selection,2,1,-0.043723083912856425,0.08007621833323733,0.021988298818377477,0.0
3,consistency_1step,pusht_high_temp_misaligned,random_sample_selection,4,1,-0.03594903038947928,0.08579291965109954,0.02385340273927111,0.0
3,consistency_1step,pusht_high_temp_misaligned,random_sample_selection,8,1,-0.028806637382344322,0.09065820107200774,0.02347081848478386,0.0
3,consistency_1step,pusht_high_temp_misaligned,random_sample_selection,16,1,-0.02868139381133125,0.08995415058761808,0.01724134492452537,0.0
3,consistency_1step,pusht_high_temp_misaligned,uncertainty_aware_critic,1,1,-0.04757738294322833,0.07724350735625081,0.021342609629686937,0.0
3,consistency_1step,pusht_high_temp_misaligned,uncertainty_aware_critic,2,1,-0.03026112509749891,0.0795519781943305,0.023199338316991128,0.0
3,consistency_1step,pusht_high_temp_misaligned,uncertainty_aware_critic,4,1,-0.019297694632923842,0.0814842941562372,0.02507349047868183,0.0
3,consistency_1step,pusht_high_temp_misaligned,uncertainty_aware_critic,8,1,-0.012315646168353437,0.08401122131583609,0.029151040422542653,0.0
3,consistency_1step,pusht_high_temp_misaligned,uncertainty_aware_critic,16,1,-0.008974956624825928,0.08565952390513766,0.033266283576250395,0.0
3,consistency_1step,pusht_low_diversity,behavior_cloning_critic,1,1,0.06739683924638727,0.06886261946006118,0.04740656157979684,0.0
3,consistency_1step,pusht_low_diversity,behavior_cloning_critic,2,1,0.06742911215737958,0.06886261946006118,0.04692020088698904,0.0
3,consistency_1step,pusht_low_diversity,behavior_cloning_critic,4,1,0.06738533953837894,0.06886261946006117,0.04718719173211252,0.0
3,consistency_1step,pusht_low_diversity,behavior_cloning_critic,8,1,0.06734688964577995,0.06886261946006117,0.04790955453606325,0.0
3,consistency_1step,pusht_low_diversity,behavior_cloning_critic,16,1,0.0673792657706775,0.06886261946006118,0.04742871091863274,0.0
3,consistency_1step,pusht_low_diversity,diffusion_internal_score,1,1,0.06739683924638729,0.06886261946006118,0.04740656157979686,0.0
3,consistency_1step,pusht_low_diversity,diffusion_internal_score,2,1,0.06741982060420014,0.06886261946006118,0.04841506075263278,0.0
3,consistency_1step,pusht_low_diversity,diffusion_internal_score,4,1,0.06741356246978385,0.06886261946006117,0.0479108382816531,0.0
3,consistency_1step,pusht_low_diversity,diffusion_internal_score,8,1,0.06743113171450353,0.06886261946006117,0.045986983790274875,0.0
3,consistency_1step,pusht_low_diversity,diffusion_internal_score,16,1,0.0674360019159949,0.06886261946006118,0.043125394530430815,0.0
3,consistency_1step,pusht_low_diversity,learned_value_critic_from_pilot_rollouts,1,1,0.06739683924638727,0.06886261946006118,0.047406561579796856,0.0
3,consistency_1step,pusht_low_diversity,learned_value_critic_from_pilot_rollouts,2,1,0.06751737994722028,0.06886261946006118,0.04582077141093493,0.0
3,consistency_1step,pusht_low_diversity,learned_value_critic_from_pilot_rollouts,4,1,0.0676040090075492,0.06886261946006117,0.044815592570639724,0.0
3,consistency_1step,pusht_low_diversity,learned_value_critic_from_pilot_rollouts,8,1,0.06763903883349152,0.06886261946006117,0.04530390177607299,0.0
3,consistency_1step,pusht_low_diversity,learned_value_critic_from_pilot_rollouts,16,1,0.06762510785345092,0.06886261946006118,0.04785280558607862,0.0
3,consistency_1step,pusht_low_diversity,misaligned_corner_scorer,1,1,0.06739683924638729,0.06886261946006118,0.04740656157979684,0.0
3,consistency_1step,pusht_low_diversity,misaligned_corner_scorer,2,1,0.06727563102360068,0.06886261946006118,0.048209942019890116,0.0
3,consistency_1step,pusht_low_diversity,misaligned_corner_scorer,4,1,0.06715622527142706,0.06886261946006117,0.04931212212403563,0.0
3,consistency_1step,pusht_low_diversity,misaligned_corner_scorer,8,1,0.06707516071812562,0.06886261946006117,0.050093593181235935,0.0
3,consistency_1step,pusht_low_diversity,misaligned_corner_scorer,16,1,0.06703451945978196,0.06886261946006118,0.05098566088153856,0.0
3,consistency_1step,pusht_low_diversity,oracle_real_utility_selector,1,1,0.06739683924638727,0.06886261946006118,0.04740656157979684,0.0
3,consistency_1step,pusht_low_diversity,oracle_real_utility_selector,2,1,0.0676089728994717,0.06886261946006118,0.04746860206817582,0.0
3,consistency_1step,pusht_low_diversity,oracle_real_utility_selector,4,1,0.06774777261247887,0.06886261946006117,0.048765520135538976,0.0
3,consistency_1step,pusht_low_diversity,oracle_real_utility_selector,8,1,0.06782483722737227,0.06886261946006117,0.0497048646832974,0.0
3,consistency_1step,pusht_low_diversity,oracle_real_utility_selector,16,1,0.06786501207769033,0.06886261946006118,0.04978306643389089,0.0
3,consistency_1step,pusht_low_diversity,random_sample_selection,1,1,0.06739683924638727,0.06886261946006118,0.04740656157979684,0.0
3,consistency_1step,pusht_low_diversity,random_sample_selection,2,1,0.06739411561667422,0.06886261946006118,0.04839170639114628,0.0
3,consistency_1step,pusht_low_diversity,random_sample_selection,4,1,0.06743818976997552,0.06886261946006117,0.047739557802524944,0.0
3,consistency_1step,pusht_low_diversity,random_sample_selection,8,1,0.06750795716211143,0.06886261946006117,0.045619467375528994,0.0
3,consistency_1step,pusht_low_diversity,random_sample_selection,16,1,0.06757001788174391,0.06886261946006118,0.04270863363148223,0.0
3,consistency_1step,pusht_low_diversity,uncertainty_aware_critic,1,1,0.06739683924638727,0.06886261946006118,0.04740656157979684,0.0
